Date,Open,High,Low,Close,Adj Close,Volume
2009-09-29,1640.000000,1674.000000,1632.000000,1635.050049,1545.825806,55748
2009-09-30,1644.500000,1670.000000,1630.000000,1653.300049,1563.079468,8095
2009-10-01,1665.000000,1675.000000,1630.099976,1647.550049,1557.643311,13587
2009-10-05,1565.000000,1639.000000,1350.000000,1605.500000,1517.887939,3312
2009-10-06,1607.000000,1619.000000,1500.000000,1548.000000,1463.525635,10675
2009-10-07,1568.500000,1575.000000,1530.000000,1554.800049,1469.954590,13303
2009-10-08,1569.000000,1578.000000,1540.000000,1544.000000,1459.743896,29245
2009-10-09,1573.900024,1573.900024,1540.000000,1564.900024,1479.503662,164667
2009-10-12,1566.000000,1580.000000,1537.099976,1539.800049,1455.773315,21165
2009-10-13,1540.000000,1540.000000,1540.000000,1540.000000,1455.962402,0
2009-10-14,1555.000000,1575.000000,1545.000000,1572.500000,1486.688599,18226
2009-10-15,1574.949951,1590.000000,1551.000000,1578.250000,1492.124878,5984
2009-10-16,1556.500000,1592.000000,1556.500000,1580.250000,1494.016113,4057
2009-10-20,1615.000000,1616.000000,1560.000000,1564.900024,1479.503662,2864
2009-10-21,1567.150024,1585.699951,1535.000000,1546.900024,1462.485840,5645
2009-10-22,1542.000000,1544.000000,1485.000000,1493.550049,1412.047119,5931
2009-10-23,1496.000000,1520.000000,1480.050049,1501.550049,1419.610718,19138
2009-10-26,1505.000000,1518.599976,1442.550049,1456.500000,1377.019165,13857
2009-10-27,1459.550049,1490.000000,1375.000000,1399.500000,1323.129272,31394
2009-10-28,1410.000000,1480.000000,1410.000000,1454.000000,1374.655273,41096
2009-10-29,1449.000000,1585.000000,1427.599976,1577.150024,1491.085205,43256
2009-10-30,1597.000000,1665.849976,1543.000000,1592.550049,1505.644653,76684
2009-11-03,1588.900024,1597.900024,1525.000000,1541.900024,1457.758423,27345
2009-11-04,1590.000000,1625.000000,1535.000000,1574.849976,1488.910522,9265
2009-11-05,1599.900024,1650.000000,1578.099976,1632.099976,1543.036011,24608
2009-11-06,1643.000000,1665.500000,1609.000000,1647.699951,1557.784790,13615
2009-11-09,1652.000000,1680.000000,1600.000000,1647.250000,1557.359863,4621
2009-11-10,1653.000000,1672.800049,1634.949951,1643.500000,1553.814453,6186
2009-11-11,1650.000000,1750.000000,1616.500000,1730.699951,1636.255737,25535
2009-11-12,1732.000000,1748.349976,1701.000000,1725.150024,1631.008667,22323
2009-11-13,1718.000000,1743.949951,1690.000000,1709.349976,1616.070801,61878
2009-11-16,1677.000000,1735.000000,1677.000000,1728.099976,1633.797852,6283
2009-11-17,1730.000000,1730.000000,1700.000000,1710.400024,1617.063599,3577
2009-11-18,1710.000000,1758.900024,1706.250000,1745.449951,1650.200928,7129
2009-11-19,1726.000000,1740.000000,1700.000000,1700.300049,1607.515015,12589
2009-11-20,1718.500000,1720.000000,1702.099976,1708.150024,1614.936523,1209
2009-11-23,1733.949951,1733.949951,1700.050049,1704.550049,1611.532837,7085
2009-11-24,1724.849976,1735.000000,1708.099976,1710.900024,1617.536255,2974
2009-11-25,1715.000000,1789.000000,1710.000000,1773.550049,1676.767456,19128
2009-11-26,1802.000000,1925.000000,1775.000000,1781.900024,1684.661743,32866
2009-11-27,1799.000000,1820.000000,1720.000000,1785.300049,1687.876465,16593
