Date,Open,High,Low,Close,Adj Close,Volume
2009-10-30,5467.250000,5513.799805,5205.350098,5289.850098,5159.273438,7428
2009-11-03,5250.000000,5700.000000,5122.100098,5534.299805,5397.689453,23310
2009-11-04,5599.000000,5799.000000,5440.000000,5583.899902,5446.063477,21838
2009-11-05,5564.299805,5650.000000,5530.000000,5578.100098,5443.332520,19413
2009-11-06,5561.100098,6100.000000,5561.100098,5983.850098,5839.278320,42397
2009-11-09,6114.399902,6168.000000,5861.000000,5995.600098,5850.745117,25716
2009-11-10,6023.000000,6178.000000,5851.000000,5916.100098,5773.166504,14493
2009-11-11,5916.049805,6128.399902,5902.000000,6015.000000,5869.675781,14148
2009-11-12,6015.049805,6112.200195,5900.299805,5929.350098,5786.096680,10390
2009-11-13,5901.000000,6219.000000,5901.000000,6134.399902,5986.191895,26553
2009-11-16,6199.000000,6200.000000,6025.000000,6050.200195,5904.026367,13317
2009-11-17,6093.799805,6145.000000,5960.000000,5998.850098,5853.916504,9111
2009-11-18,6020.000000,6094.950195,5999.000000,6010.600098,5865.383301,6886
2009-11-19,6030.000000,6075.000000,5900.000000,5907.149902,5764.432129,5656
2009-11-20,5920.450195,5980.000000,5834.100098,5915.950195,5773.019043,7786
2009-11-23,5934.399902,6336.000000,5934.399902,6168.149902,6019.126953,45683
2009-11-24,6274.399902,6335.000000,6161.000000,6188.299805,6038.788574,32457
2009-11-25,6244.399902,6244.399902,6035.000000,6055.100098,5908.806641,12159
2009-11-26,6090.000000,6145.000000,6000.000000,6015.950195,5870.604004,10733
2009-11-27,5950.000000,5950.000000,5760.000000,5878.850098,5736.814453,12501
2009-11-30,5959.000000,6015.000000,5925.100098,5960.100098,5816.102539,7013
2009-12-01,6025.000000,6125.000000,5990.000000,6076.750000,5929.934082,14826
2009-12-02,6160.000000,6169.000000,6032.200195,6060.899902,5914.468262,8973
2009-12-03,6095.000000,6099.799805,5990.000000,6009.950195,5864.749023,3965
2009-12-04,6000.000000,6085.000000,5961.100098,6029.350098,5883.679199,7310
2009-12-07,6074.799805,6074.799805,5870.000000,5883.149902,5741.012207,6711
2009-12-08,5866.350098,5963.299805,5805.000000,5849.350098,5708.029297,6682
2009-12-09,5850.000000,6050.000000,5830.000000,5899.200195,5756.675293,11094
2009-12-10,5974.399902,5974.399902,5880.000000,5906.899902,5764.189453,5267
2009-12-11,5940.000000,5966.350098,5815.000000,5862.049805,5720.420898,5904
2009-12-14,5874.399902,6020.000000,5840.000000,5891.899902,5749.550293,9442
2009-12-15,5905.000000,5944.000000,5825.000000,5848.799805,5707.491699,5514
2009-12-16,5890.000000,5910.000000,5810.200195,5842.500000,5701.342285,5772
2009-12-17,5840.000000,6425.000000,5812.000000,6363.250000,6209.512695,71925
2009-12-18,6371.100098,6720.000000,6242.000000,6626.700195,6466.598145,117464
2009-12-21,6701.000000,6890.000000,6105.000000,6168.149902,6019.126953,158414
2009-12-22,6188.000000,6300.000000,5970.049805,6133.950195,5985.752930,98870
2009-12-23,null,null,null,null,null,null
2009-12-24,null,null,null,null,null,null
2009-12-29,null,null,null,null,null,null
2009-12-30,null,null,null,null,null,null
2009-12-31,null,null,null,null,null,null
2010-01-04,6081.000000,6215.000000,6032.000000,6142.950195,5994.535645,18735
2010-01-05,6200.000000,6269.000000,6150.000000,6160.600098,6011.758789,17947
2010-01-06,6180.000000,6198.000000,6055.000000,6090.399902,5943.253906,10735
2010-01-07,6249.899902,6371.000000,6151.000000,6216.200195,6066.016113,42206
2010-01-08,6243.299805,6294.399902,6150.000000,6166.850098,6017.857910,11155
2010-01-11,6199.000000,6252.000000,6150.000000,6158.600098,6009.807617,9387
2010-01-12,6194.399902,6194.399902,6060.000000,6084.350098,5937.350586,7286
2010-01-13,6085.000000,6145.000000,6048.000000,6107.100098,5959.550293,7550
2010-01-14,6167.799805,6485.000000,6131.149902,6440.799805,6285.188477,59564
2010-01-15,6498.700195,6549.500000,6380.000000,6406.100098,6251.326660,28721
2010-01-18,6449.399902,6498.950195,6325.000000,6370.450195,6216.538574,14071
2010-01-19,6382.000000,6460.000000,6275.000000,6294.149902,6142.081543,10455
2010-01-20,6351.000000,6352.850098,6150.000000,6185.000000,6035.570313,7790
2010-01-21,6185.000000,6240.000000,6090.000000,6102.250000,5954.819336,6884
2010-01-22,6110.000000,6149.000000,6010.000000,6050.149902,5903.978027,10727
2010-01-25,6089.750000,6120.000000,6021.000000,6042.350098,5896.366211,4312
2010-01-27,6059.899902,6117.799805,5555.000000,5662.200195,5525.400879,16183
2010-01-28,5757.000000,5919.000000,5685.049805,5762.750000,5623.521973,20888
2010-01-29,5705.000000,5839.000000,5700.899902,5802.950195,5662.750000,12640
2010-02-01,5794.399902,6124.000000,5770.000000,6057.250000,5910.906738,15389
2010-02-02,6130.000000,6225.000000,5930.000000,5965.149902,5821.030762,14177
2010-02-03,6039.399902,6082.000000,5933.100098,5962.899902,5818.834473,9081
2010-02-04,5999.000000,6068.000000,5789.000000,5813.299805,5672.849121,6897
2010-02-05,5700.000000,5780.000000,5650.500000,5720.250000,5582.048828,7849
2010-02-06,null,null,null,null,null,null
2010-02-08,5758.000000,5850.000000,5701.000000,5819.149902,5678.556641,6318
2010-02-09,5820.000000,6074.000000,5795.000000,6025.549805,5879.971680,17233
2010-02-10,6070.000000,6080.000000,5852.750000,5901.899902,5759.308105,7965
2010-02-11,5950.000000,5993.299805,5851.000000,5876.850098,5734.864258,4374
2010-02-15,5965.000000,5966.950195,5810.000000,5841.799805,5700.662109,3584
2010-02-16,5880.000000,5900.000000,5770.000000,5784.450195,5644.695313,6171
2010-02-17,5847.899902,5900.000000,5810.049805,5829.600098,5688.756836,5082
2010-02-18,5829.000000,5860.000000,5770.000000,5785.149902,5645.378906,3454
2010-02-19,5750.000000,5789.950195,5710.100098,5744.299805,5605.516602,3497
2010-02-22,5799.000000,5839.000000,5715.149902,5745.700195,5606.883301,7669
2010-02-23,5730.000000,5774.799805,5675.000000,5696.200195,5558.579590,4301
2010-02-24,5680.000000,5680.000000,5600.000000,5614.549805,5478.899902,3962
2010-02-25,5630.049805,5657.000000,5600.000000,5614.350098,5497.309082,2910
2010-02-26,5620.000000,5765.000000,5580.000000,5659.600098,5541.617188,6567
2010-03-02,5739.950195,5865.000000,5703.000000,5817.899902,5696.616699,7724
2010-03-03,5850.000000,5925.000000,5830.000000,5855.799805,5733.724609,4800
2010-03-04,5800.000000,6350.000000,5800.000000,6287.350098,6156.280762,46654
2010-03-05,6300.200195,6329.000000,6100.000000,6121.200195,5993.593262,17971
2010-03-08,5297.000000,6276.000000,5297.000000,6237.149902,6107.125488,17520
2010-03-09,6120.000000,6418.700195,6120.000000,6301.500000,6170.135254,25306
2010-03-10,6276.000000,6390.000000,6251.000000,6293.899902,6162.693359,11051
2010-03-11,6351.000000,6351.000000,6275.000000,6318.850098,6187.125000,9858
2010-03-12,6338.000000,6435.000000,6290.100098,6358.799805,6226.239258,15994
2010-03-15,6394.399902,6394.399902,6230.000000,6266.899902,6136.255371,7642
2010-03-16,6280.000000,6539.850098,6251.149902,6501.850098,6366.307129,37466
2010-03-17,6535.000000,6549.000000,6338.299805,6369.399902,6236.620605,14127
2010-03-18,6370.000000,7244.850098,6312.049805,7094.899902,6946.996094,140611
2010-03-19,7045.000000,7125.450195,6825.000000,7041.600098,6894.806641,98915
2010-03-22,6950.000000,7298.000000,6915.000000,7184.850098,7035.069824,70534
2010-03-23,7200.000000,7318.000000,7110.000000,7159.299805,7010.051758,29857
2010-03-25,7159.299805,7229.000000,7036.100098,7087.000000,6939.260742,18178
2010-03-26,7101.000000,7160.000000,6910.000000,6964.649902,6819.460938,11594
2010-03-29,7015.000000,7050.000000,6805.000000,6881.549805,6738.092285,10207
2010-03-30,6948.000000,6974.000000,6780.000000,6800.299805,6658.536133,9641
2010-03-31,6845.000000,6862.000000,6760.000000,6784.350098,6642.917969,7766
2010-04-01,6845.000000,6968.000000,6804.000000,6899.500000,6755.668457,15001
2010-04-05,6959.399902,7099.000000,6887.000000,6961.799805,6816.668457,19822
2010-04-06,6951.000000,7019.399902,6870.000000,6893.000000,6749.304199,6628
2010-04-07,6939.000000,7249.000000,6900.549805,7209.750000,7059.451172,61369
2010-04-08,7189.799805,7273.299805,7032.000000,7068.250000,6920.899902,22865
2010-04-09,7100.000000,7199.000000,7060.000000,7086.500000,6938.770508,10563
2010-04-12,7134.899902,7148.000000,7011.100098,7045.399902,6898.526367,5539
2010-04-13,7074.399902,7360.000000,7050.049805,7193.950195,7043.979004,28951
2010-04-15,7220.000000,7274.399902,7078.000000,7096.250000,6948.316406,13081
2010-04-16,7070.000000,7173.000000,6985.000000,7028.399902,6881.881836,11228
2010-04-19,6990.000000,7060.000000,6892.000000,6999.399902,6853.486816,16621
2010-04-20,7000.000000,7166.799805,7000.000000,7066.700195,6919.383301,13562
2010-04-21,7088.000000,7179.000000,7050.000000,7069.299805,6921.928223,9420
2010-04-22,7058.000000,7149.799805,7020.000000,7054.700195,6907.633301,7302
2010-04-23,7079.399902,7116.850098,7000.049805,7022.850098,6876.446289,5220
2010-04-26,7089.399902,7230.899902,7030.000000,7119.350098,6970.934570,21598
2010-04-27,7135.000000,7274.000000,7126.200195,7194.950195,7044.958008,18797
2010-04-28,7144.399902,7185.000000,7050.000000,7064.149902,6916.885742,8570
2010-04-29,7153.299805,7264.000000,7035.549805,7067.700195,6920.360840,36876
2010-04-30,7148.899902,7175.000000,7065.000000,7086.750000,6939.015625,10062
2010-05-03,7049.399902,7123.000000,6961.000000,6979.950195,6834.440918,5694
2010-05-04,7060.000000,7060.000000,6845.000000,6864.799805,6721.691895,8742
2010-05-05,6750.149902,6925.000000,6725.000000,6868.750000,6725.559082,9120
2010-05-06,6918.000000,6990.049805,6860.000000,6928.200195,6783.770020,7930
2010-05-07,6899.899902,6920.000000,6723.000000,6762.399902,6621.424805,6642
2010-05-10,6800.049805,7001.000000,6800.049805,6992.549805,6846.778320,6193
2010-05-11,6911.149902,7049.000000,6790.000000,7006.350098,6860.289551,6165
2010-05-12,7000.000000,7138.000000,6995.000000,7003.350098,6857.352539,7026
2010-05-13,7066.100098,7188.000000,7050.000000,7127.299805,6978.718750,7630
2010-05-14,7095.000000,7575.000000,7095.000000,7436.950195,7281.914063,45854
2010-05-17,7394.299805,7398.000000,7200.000000,7326.299805,7173.572266,12510
2010-05-18,7310.000000,7612.000000,7288.000000,7402.350098,7248.034180,25913
2010-05-19,7350.000000,7558.000000,7261.000000,7317.049805,7164.513184,14534
2010-05-20,7386.950195,7490.000000,7307.549805,7325.799805,7173.081055,7889
2010-05-21,7300.000000,7300.000000,7160.000000,7206.950195,7056.708496,6825
2010-05-24,7242.000000,7352.799805,7234.250000,7290.149902,7138.173828,5994
2010-05-25,7260.000000,7350.000000,7220.000000,7311.899902,7159.472168,8411
2010-05-26,7330.000000,7474.000000,7280.100098,7321.500000,7168.869141,5099
2010-05-27,7340.149902,7417.500000,7320.000000,7343.450195,7190.362793,3619
2010-05-28,7399.000000,7431.000000,7313.000000,7378.450195,7224.633789,6308
2010-05-31,7450.000000,7470.000000,7276.000000,7327.250000,7174.501465,4348
2010-06-01,7327.500000,7410.000000,7190.000000,7221.750000,7071.201172,6065
2010-06-02,7265.000000,7300.000000,7202.000000,7233.149902,7082.362305,2273
2010-06-03,7347.000000,7347.000000,7270.100098,7291.250000,7139.251953,2837
2010-06-04,7320.000000,7345.000000,7251.100098,7280.899902,7129.120117,2979
2010-06-07,7100.000000,7342.000000,7100.000000,7201.399902,7051.274414,5401
2010-06-08,7210.000000,7424.000000,7100.000000,7306.299805,7153.989258,10943
2010-06-09,7233.000000,7411.000000,7233.000000,7286.899902,7134.991699,4879
2010-06-10,7344.000000,7410.000000,7276.000000,7296.600098,7144.490723,23324
